v1,tp,fp,tn,fn,prec,rec,f1,n,noise_vars,cor_vars,linear_vars,minority_size,iter
adaboost_under,140,6299,5901,77,0.0217425066004038,0.645161290322581,0.0420673076923077,41387,6,5,46,0.0186773624568101,151
adaboost_over,0,2,12198,217,0,0,NaN,41387,6,5,46,0.0186773624568101,151
adaboost_smote,62,2583,9617,155,0.0234404536862004,0.285714285714286,0.0433263452131377,41387,6,5,46,0.0186773624568101,151
adaboost_none,1,2,12198,216,0.333333333333333,0.00460829493087558,0.00909090909090909,41387,6,5,46,0.0186773624568101,151
xgboost_under,133,5104,7096,84,0.0253962192094711,0.612903225806452,0.0487715438210488,41387,6,5,46,0.0186773624568101,151
xgboost_over,49,1597,10603,168,0.0297691373025516,0.225806451612903,0.0526033279656468,41387,6,5,46,0.0186773624568101,151
xgboost_smote,67,2294,9906,150,0.0283778060144007,0.308755760368664,0.051978277734678,41387,6,5,46,0.0186773624568101,151
xgboost_none,0,0,12200,217,NaN,0,NaN,41387,6,5,46,0.0186773624568101,151
randomforest_under,140,4760,7440,77,0.0285714285714286,0.645161290322581,0.0547195622435021,41387,6,5,46,0.0186773624568101,151
randomforest_over,0,0,12200,217,NaN,0,NaN,41387,6,5,46,0.0186773624568101,151
randomforest_smote,11,457,11743,206,0.0235042735042735,0.0506912442396313,0.0321167883211679,41387,6,5,46,0.0186773624568101,151
randomforest_none,0,0,12200,217,NaN,0,NaN,41387,6,5,46,0.0186773624568101,151
c50_under,135,6390,5810,82,0.0206896551724138,0.622119815668203,0.0400474636606348,41387,6,5,46,0.0186773624568101,151
c50_over,8,319,11881,209,0.0244648318042813,0.0368663594470046,0.0294117647058824,41387,6,5,46,0.0186773624568101,151
c50_smote,64,3215,8985,153,0.0195181457761513,0.294930875576037,0.0366132723112128,41387,6,5,46,0.0186773624568101,151
c50_none,0,0,12200,217,NaN,0,NaN,41387,6,5,46,0.0186773624568101,151
adaboost_under,153,5818,5046,71,0.0256238486015743,0.683035714285714,0.0493946731234867,36960,4,4,49,0.020995670995671,152
adaboost_over,0,0,10864,224,NaN,0,NaN,36960,4,4,49,0.020995670995671,152
adaboost_smote,68,2297,8567,156,0.0287526427061311,0.303571428571429,0.0525299343375821,36960,4,4,49,0.020995670995671,152
adaboost_none,1,4,10860,223,0.2,0.00446428571428571,0.00873362445414847,36960,4,4,49,0.020995670995671,152
xgboost_under,122,4470,6394,102,0.0265679442508711,0.544642857142857,0.0506644518272425,36960,4,4,49,0.020995670995671,152
xgboost_over,44,1513,9351,180,0.0282594733461785,0.196428571428571,0.0494104435710275,36960,4,4,49,0.020995670995671,152
xgboost_smote,72,2149,8715,152,0.0324178298063935,0.321428571428571,0.0588957055214724,36960,4,4,49,0.020995670995671,152
xgboost_none,0,0,10864,224,NaN,0,NaN,36960,4,4,49,0.020995670995671,152
randomforest_under,132,4387,6477,92,0.029210002212879,0.589285714285714,0.0556609740670462,36960,4,4,49,0.020995670995671,152
randomforest_over,0,0,10864,224,NaN,0,NaN,36960,4,4,49,0.020995670995671,152
randomforest_smote,24,429,10435,200,0.0529801324503311,0.107142857142857,0.0709010339734121,36960,4,4,49,0.020995670995671,152
randomforest_none,0,0,10864,224,NaN,0,NaN,36960,4,4,49,0.020995670995671,152
c50_under,122,4480,6384,102,0.0265102129508909,0.544642857142857,0.0505594695399917,36960,4,4,49,0.020995670995671,152
c50_over,10,378,10486,214,0.0257731958762887,0.0446428571428571,0.0326797385620915,36960,4,4,49,0.020995670995671,152
c50_smote,79,3343,7521,145,0.0230859146697838,0.352678571428571,0.0433351618211739,36960,4,4,49,0.020995670995671,152
c50_none,0,0,10864,224,NaN,0,NaN,36960,4,4,49,0.020995670995671,152
adaboost_under,155,8370,6898,62,0.0181818181818182,0.714285714285714,0.0354609929078014,51615,4,4,39,0.0134457037682844,153
adaboost_over,0,2,15266,217,0,0,NaN,51615,4,4,39,0.0134457037682844,153
adaboost_smote,65,3180,12088,152,0.0200308166409861,0.299539170506912,0.0375505488157135,51615,4,4,39,0.0134457037682844,153
adaboost_none,0,1,15267,217,0,0,NaN,51615,4,4,39,0.0134457037682844,153
xgboost_under,117,6449,8819,100,0.0178190679256777,0.539170506912442,0.0344980097302079,51615,4,4,39,0.0134457037682844,153
xgboost_over,40,1806,13462,177,0.0216684723726977,0.184331797235023,0.0387784779447407,51615,4,4,39,0.0134457037682844,153
xgboost_smote,64,2840,12428,153,0.0220385674931129,0.294930875576037,0.0410124959948734,51615,4,4,39,0.0134457037682844,153
xgboost_none,0,0,15268,217,NaN,0,NaN,51615,4,4,39,0.0134457037682844,153
randomforest_under,146,6341,8927,71,0.0225065515646678,0.672811059907834,0.0435560859188544,51615,4,4,39,0.0134457037682844,153
randomforest_over,0,0,15268,217,NaN,0,NaN,51615,4,4,39,0.0134457037682844,153
randomforest_smote,18,628,14640,199,0.0278637770897833,0.0829493087557604,0.0417149478563152,51615,4,4,39,0.0134457037682844,153
randomforest_none,0,0,15268,217,NaN,0,NaN,51615,4,4,39,0.0134457037682844,153
c50_under,153,10840,4428,64,0.0139179477849541,0.705069124423963,0.0272970561998216,51615,4,4,39,0.0134457037682844,153
c50_over,6,303,14965,211,0.0194174757281553,0.0276497695852535,0.0228136882129278,51615,4,4,39,0.0134457037682844,153
c50_smote,86,5045,10223,131,0.016760865328396,0.3963133640553,0.0321615557217651,51615,4,4,39,0.0134457037682844,153
c50_none,0,0,15268,217,NaN,0,NaN,51615,4,4,39,0.0134457037682844,153
adaboost_under,71,6858,5479,29,0.0102467888584211,0.71,0.0202020202020202,41454,3,3,51,0.00718869107926859,154
adaboost_over,0,1,12336,100,0,0,NaN,41454,3,3,51,0.00718869107926859,154
adaboost_smote,34,2580,9757,66,0.0130068859984698,0.34,0.0250552689756817,41454,3,3,51,0.00718869107926859,154
adaboost_none,0,1,12336,100,0,0,NaN,41454,3,3,51,0.00718869107926859,154
xgboost_under,58,5001,7336,42,0.0114647163471042,0.58,0.0224849777088583,41454,3,3,51,0.00718869107926859,154
xgboost_over,11,779,11558,89,0.0139240506329114,0.11,0.0247191011235955,41454,3,3,51,0.00718869107926859,154
xgboost_smote,27,1976,10361,73,0.0134797803295057,0.27,0.0256776034236805,41454,3,3,51,0.00718869107926859,154
xgboost_none,0,0,12337,100,NaN,0,NaN,41454,3,3,51,0.00718869107926859,154
randomforest_under,57,5179,7158,43,0.0108861726508785,0.57,0.0213643178410795,41454,3,3,51,0.00718869107926859,154
randomforest_over,0,0,12337,100,NaN,0,NaN,41454,3,3,51,0.00718869107926859,154
randomforest_smote,6,288,12049,94,0.0204081632653061,0.06,0.0304568527918782,41454,3,3,51,0.00718869107926859,154
randomforest_none,0,0,12337,100,NaN,0,NaN,41454,3,3,51,0.00718869107926859,154
c50_under,63,5743,6594,37,0.0108508439545298,0.63,0.0213342363697934,41454,3,3,51,0.00718869107926859,154
c50_over,3,157,12180,97,0.01875,0.03,0.0230769230769231,41454,3,3,51,0.00718869107926859,154
c50_smote,35,3137,9200,65,0.0110340479192938,0.35,0.0213936430317848,41454,3,3,51,0.00718869107926859,154
c50_none,0,0,12337,100,NaN,0,NaN,41454,3,3,51,0.00718869107926859,154
adaboost_under,82,4674,4419,45,0.0172413793103448,0.645669291338583,0.0335859103010444,30731,4,4,39,0.0128209300055319,155
adaboost_over,0,1,9092,127,0,0,NaN,30731,4,4,39,0.0128209300055319,155
adaboost_smote,40,1926,7167,87,0.0203458799593082,0.31496062992126,0.0382226469182991,30731,4,4,39,0.0128209300055319,155
adaboost_none,0,0,9093,127,NaN,0,NaN,30731,4,4,39,0.0128209300055319,155
xgboost_under,74,4000,5093,53,0.0181639666175749,0.582677165354331,0.0352297072125684,30731,4,4,39,0.0128209300055319,155
xgboost_over,25,790,8303,102,0.0306748466257669,0.196850393700787,0.0530785562632696,30731,4,4,39,0.0128209300055319,155
xgboost_smote,34,1768,7325,93,0.0188679245283019,0.267716535433071,0.0352514256091239,30731,4,4,39,0.0128209300055319,155
xgboost_none,0,0,9093,127,NaN,0,NaN,30731,4,4,39,0.0128209300055319,155
randomforest_under,75,3559,5534,52,0.0206384149697303,0.590551181102362,0.0398830098378091,30731,4,4,39,0.0128209300055319,155
randomforest_over,0,0,9093,127,NaN,0,NaN,30731,4,4,39,0.0128209300055319,155
randomforest_smote,6,341,8752,121,0.0172910662824208,0.047244094488189,0.0253164556962025,30731,4,4,39,0.0128209300055319,155
randomforest_none,0,0,9093,127,NaN,0,NaN,30731,4,4,39,0.0128209300055319,155
c50_under,69,4210,4883,58,0.0161252629118953,0.543307086614173,0.0313209260099864,30731,4,4,39,0.0128209300055319,155
c50_over,3,169,8924,124,0.0174418604651163,0.0236220472440945,0.020066889632107,30731,4,4,39,0.0128209300055319,155
c50_smote,40,2222,6871,87,0.017683465959328,0.31496062992126,0.0334868145667643,30731,4,4,39,0.0128209300055319,155
c50_none,0,0,9093,127,NaN,0,NaN,30731,4,4,39,0.0128209300055319,155
adaboost_under,70,5435,5019,31,0.0127157129881926,0.693069306930693,0.0249732429539779,35181,4,3,39,0.0114550467581933,156
adaboost_over,0,1,10453,101,0,0,NaN,35181,4,3,39,0.0114550467581933,156
adaboost_smote,35,2300,8154,66,0.0149892933618844,0.346534653465347,0.028735632183908,35181,4,3,39,0.0114550467581933,156
adaboost_none,0,0,10454,101,NaN,0,NaN,35181,4,3,39,0.0114550467581933,156
xgboost_under,60,4710,5744,41,0.0125786163522013,0.594059405940594,0.0246355984397454,35181,4,3,39,0.0114550467581933,156
xgboost_over,20,1138,9316,81,0.0172711571675302,0.198019801980198,0.0317712470214456,35181,4,3,39,0.0114550467581933,156
xgboost_smote,27,2028,8426,74,0.0131386861313869,0.267326732673267,0.0250463821892393,35181,4,3,39,0.0114550467581933,156
xgboost_none,0,0,10454,101,NaN,0,NaN,35181,4,3,39,0.0114550467581933,156
randomforest_under,58,4364,6090,43,0.013116236996834,0.574257425742574,0.0256466946716781,35181,4,3,39,0.0114550467581933,156
randomforest_over,0,0,10454,101,NaN,0,NaN,35181,4,3,39,0.0114550467581933,156
randomforest_smote,4,408,10046,97,0.00970873786407767,0.0396039603960396,0.0155945419103314,35181,4,3,39,0.0114550467581933,156
randomforest_none,0,0,10454,101,NaN,0,NaN,35181,4,3,39,0.0114550467581933,156
c50_under,78,6378,4076,23,0.0120817843866171,0.772277227722772,0.0237913680036602,35181,4,3,39,0.0114550467581933,156
c50_over,3,217,10237,98,0.0136363636363636,0.0297029702970297,0.0186915887850467,35181,4,3,39,0.0114550467581933,156
c50_smote,41,2887,7567,60,0.0140027322404372,0.405940594059406,0.0270716408055464,35181,4,3,39,0.0114550467581933,156
c50_none,0,0,10454,101,NaN,0,NaN,35181,4,3,39,0.0114550467581933,156
adaboost_under,138,6329,5724,79,0.0213391062316375,0.63594470046083,0.0412926391382406,40897,3,3,37,0.0164315230946035,157
adaboost_over,0,4,12049,217,0,0,NaN,40897,3,3,37,0.0164315230946035,157
adaboost_smote,68,2467,9586,149,0.0268244575936884,0.313364055299539,0.0494186046511628,40897,3,3,37,0.0164315230946035,157
adaboost_none,0,3,12050,217,0,0,NaN,40897,3,3,37,0.0164315230946035,157
xgboost_under,113,4676,7377,104,0.0235957402380455,0.52073732718894,0.045145825009988,40897,3,3,37,0.0164315230946035,157
xgboost_over,42,1430,10623,175,0.0285326086956522,0.193548387096774,0.0497335701598579,40897,3,3,37,0.0164315230946035,157
xgboost_smote,56,2105,9948,161,0.025913928736696,0.258064516129032,0.0470984020185029,40897,3,3,37,0.0164315230946035,157
xgboost_none,0,0,12053,217,NaN,0,NaN,40897,3,3,37,0.0164315230946035,157
randomforest_under,128,4625,7428,89,0.0269303597727751,0.589861751152074,0.0515090543259557,40897,3,3,37,0.0164315230946035,157
randomforest_over,0,0,12053,217,NaN,0,NaN,40897,3,3,37,0.0164315230946035,157
randomforest_smote,9,583,11470,208,0.0152027027027027,0.0414746543778802,0.0222496909765142,40897,3,3,37,0.0164315230946035,157
randomforest_none,0,0,12053,217,NaN,0,NaN,40897,3,3,37,0.0164315230946035,157
c50_under,117,5463,6590,100,0.0209677419354839,0.539170506912442,0.040365706399862,40897,3,3,37,0.0164315230946035,157
c50_over,6,263,11790,211,0.0223048327137546,0.0276497695852535,0.0246913580246914,40897,3,3,37,0.0164315230946035,157
c50_smote,74,3450,8603,143,0.0209988649262202,0.341013824884793,0.0395616145415664,40897,3,3,37,0.0164315230946035,157
c50_none,0,0,12053,217,NaN,0,NaN,40897,3,3,37,0.0164315230946035,157
adaboost_under,86,5712,5108,46,0.0148327009313556,0.651515151515151,0.0290050590219224,36505,4,3,34,0.011724421312149,158
adaboost_over,0,0,10820,132,NaN,0,NaN,36505,4,3,34,0.011724421312149,158
adaboost_smote,39,2244,8576,93,0.0170827858081472,0.295454545454545,0.0322981366459627,36505,4,3,34,0.011724421312149,158
adaboost_none,0,0,10820,132,NaN,0,NaN,36505,4,3,34,0.011724421312149,158
xgboost_under,71,4676,6144,61,0.0149568148304192,0.537878787878788,0.0291043246566919,36505,4,3,34,0.011724421312149,158
xgboost_over,23,1384,9436,109,0.0163468372423596,0.174242424242424,0.0298895386614685,36505,4,3,34,0.011724421312149,158
xgboost_smote,37,2135,8685,95,0.0170349907918969,0.28030303030303,0.0321180555555556,36505,4,3,34,0.011724421312149,158
xgboost_none,0,0,10820,132,NaN,0,NaN,36505,4,3,34,0.011724421312149,158
randomforest_under,76,4411,6409,56,0.0169378203699577,0.575757575757576,0.0329075557479974,36505,4,3,34,0.011724421312149,158
randomforest_over,0,0,10820,132,NaN,0,NaN,36505,4,3,34,0.011724421312149,158
randomforest_smote,12,704,10116,120,0.0167597765363128,0.0909090909090909,0.0283018867924528,36505,4,3,34,0.011724421312149,158
randomforest_none,0,0,10820,132,NaN,0,NaN,36505,4,3,34,0.011724421312149,158
c50_under,88,6414,4406,44,0.0135342971393417,0.666666666666667,0.0265299969852276,36505,4,3,34,0.011724421312149,158
c50_over,4,171,10649,128,0.0228571428571429,0.0303030303030303,0.0260586319218241,36505,4,3,34,0.011724421312149,158
c50_smote,43,3204,7616,89,0.0132429935324915,0.325757575757576,0.0254513169576798,36505,4,3,34,0.011724421312149,158
c50_none,0,0,10820,132,NaN,0,NaN,36505,4,3,34,0.011724421312149,158
adaboost_under,20,7588,4347,8,0.00262881177707676,0.714285714285714,0.00523834468308015,39874,4,4,48,0.00225710989617294,159
adaboost_over,0,9,11926,28,0,0,NaN,39874,4,4,48,0.00225710989617294,159
adaboost_smote,5,2275,9660,23,0.00219298245614035,0.178571428571429,0.00433275563258232,39874,4,4,48,0.00225710989617294,159
adaboost_none,0,0,11935,28,NaN,0,NaN,39874,4,4,48,0.00225710989617294,159
xgboost_under,19,6437,5498,9,0.00294299876084263,0.678571428571429,0.00586057988895743,39874,4,4,48,0.00225710989617294,159
xgboost_over,0,276,11659,28,0,0,NaN,39874,4,4,48,0.00225710989617294,159
xgboost_smote,9,1522,10413,19,0.00587851077726976,0.321428571428571,0.0115458627325208,39874,4,4,48,0.00225710989617294,159
xgboost_none,0,0,11935,28,NaN,0,NaN,39874,4,4,48,0.00225710989617294,159
randomforest_under,17,5134,6801,11,0.0033003300330033,0.607142857142857,0.00656497393319173,39874,4,4,48,0.00225710989617294,159
randomforest_over,0,0,11935,28,NaN,0,NaN,39874,4,4,48,0.00225710989617294,159
randomforest_smote,2,309,11626,26,0.00643086816720257,0.0714285714285714,0.0117994100294985,39874,4,4,48,0.00225710989617294,159
randomforest_none,0,0,11935,28,NaN,0,NaN,39874,4,4,48,0.00225710989617294,159
c50_under,19,6664,5271,9,0.00284303456531498,0.678571428571429,0.00566234540306959,39874,4,4,48,0.00225710989617294,159
c50_over,0,102,11833,28,0,0,NaN,39874,4,4,48,0.00225710989617294,159
c50_smote,10,3185,8750,18,0.00312989045383412,0.357142857142857,0.00620539869686627,39874,4,4,48,0.00225710989617294,159
c50_none,0,0,11935,28,NaN,0,NaN,39874,4,4,48,0.00225710989617294,159
adaboost_under,100,6753,5602,60,0.0145921494236101,0.625,0.028518465706545,41716,5,5,49,0.0134001342410586,160
adaboost_over,0,2,12353,160,0,0,NaN,41716,5,5,49,0.0134001342410586,160
adaboost_smote,43,2638,9717,117,0.0160387914957106,0.26875,0.0302710313269975,41716,5,5,49,0.0134001342410586,160
adaboost_none,0,2,12353,160,0,0,NaN,41716,5,5,49,0.0134001342410586,160
xgboost_under,96,5511,6844,64,0.0171214553237025,0.6,0.0332928732443211,41716,5,5,49,0.0134001342410586,160
xgboost_over,19,1478,10877,141,0.0126920507682031,0.11875,0.0229330114665057,41716,5,5,49,0.0134001342410586,160
xgboost_smote,37,2325,10030,123,0.0156646909398815,0.23125,0.0293417922283902,41716,5,5,49,0.0134001342410586,160
xgboost_none,0,0,12355,160,NaN,0,NaN,41716,5,5,49,0.0134001342410586,160
randomforest_under,93,5208,7147,67,0.0175438596491228,0.58125,0.0340596960263688,41716,5,5,49,0.0134001342410586,160
randomforest_over,0,0,12355,160,NaN,0,NaN,41716,5,5,49,0.0134001342410586,160
randomforest_smote,8,331,12024,152,0.023598820058997,0.05,0.032064128256513,41716,5,5,49,0.0134001342410586,160
randomforest_none,0,0,12355,160,NaN,0,NaN,41716,5,5,49,0.0134001342410586,160
c50_under,93,5836,6519,67,0.0156856130882105,0.58125,0.030546887830514,41716,5,5,49,0.0134001342410586,160
c50_over,1,208,12147,159,0.00478468899521531,0.00625,0.00542005420054201,41716,5,5,49,0.0134001342410586,160
c50_smote,56,3101,9254,104,0.0177383592017738,0.35,0.0337654507084715,41716,5,5,49,0.0134001342410586,160
c50_none,0,0,12355,160,NaN,0,NaN,41716,5,5,49,0.0134001342410586,160
adaboost_under,109,8089,6683,56,0.0132959258355697,0.660606060606061,0.0260672007652756,49789,5,5,52,0.0114081423607624,161
adaboost_over,0,1,14771,165,0,0,NaN,49789,5,5,52,0.0114081423607624,161
adaboost_smote,59,3260,11512,106,0.0177764386863513,0.357575757575758,0.0338691159586682,49789,5,5,52,0.0114081423607624,161
adaboost_none,0,0,14772,165,NaN,0,NaN,49789,5,5,52,0.0114081423607624,161
xgboost_under,101,6436,8336,64,0.0154505124674927,0.612121212121212,0.030140256639809,49789,5,5,52,0.0114081423607624,161
xgboost_over,25,1391,13381,140,0.0176553672316384,0.151515151515152,0.0316255534471853,49789,5,5,52,0.0114081423607624,161
xgboost_smote,44,2848,11924,121,0.0152143845089903,0.266666666666667,0.0287863918874714,49789,5,5,52,0.0114081423607624,161
xgboost_none,0,0,14772,165,NaN,0,NaN,49789,5,5,52,0.0114081423607624,161
randomforest_under,105,6015,8757,60,0.017156862745098,0.636363636363636,0.0334128878281623,49789,5,5,52,0.0114081423607624,161
randomforest_over,0,0,14772,165,NaN,0,NaN,49789,5,5,52,0.0114081423607624,161
randomforest_smote,6,409,14363,159,0.0144578313253012,0.0363636363636364,0.0206896551724138,49789,5,5,52,0.0114081423607624,161
randomforest_none,0,0,14772,165,NaN,0,NaN,49789,5,5,52,0.0114081423607624,161
c50_under,96,6937,7835,69,0.0136499360159249,0.581818181818182,0.026674076132259,49789,5,5,52,0.0114081423607624,161
c50_over,2,247,14525,163,0.00803212851405622,0.0121212121212121,0.00966183574879227,49789,5,5,52,0.0114081423607624,161
c50_smote,53,4087,10685,112,0.0128019323671498,0.321212121212121,0.0246225319396051,49789,5,5,52,0.0114081423607624,161
c50_none,0,0,14772,165,NaN,0,NaN,49789,5,5,52,0.0114081423607624,161
adaboost_under,178,6610,6257,79,0.0262227460223925,0.692607003891051,0.0505322924059617,43744,3,3,36,0.0199570226773958,162
adaboost_over,0,0,12867,257,NaN,0,NaN,43744,3,3,36,0.0199570226773958,162
adaboost_smote,94,2991,9876,163,0.0304700162074554,0.365758754863813,0.0562537402752843,43744,3,3,36,0.0199570226773958,162
adaboost_none,0,8,12859,257,0,0,NaN,43744,3,3,36,0.0199570226773958,162
xgboost_under,174,5302,7565,83,0.0317750182615048,0.67704280155642,0.0607012035583464,43744,3,3,36,0.0199570226773958,162
xgboost_over,61,1840,11027,196,0.0320883745397159,0.237354085603113,0.056533827618165,43744,3,3,36,0.0199570226773958,162
xgboost_smote,84,2483,10384,173,0.0327230229840281,0.326848249027237,0.0594900849858357,43744,3,3,36,0.0199570226773958,162
xgboost_none,0,0,12867,257,NaN,0,NaN,43744,3,3,36,0.0199570226773958,162
randomforest_under,163,5203,7664,94,0.0303764442787924,0.634241245136187,0.0579761693046417,43744,3,3,36,0.0199570226773958,162
randomforest_over,0,0,12867,257,NaN,0,NaN,43744,3,3,36,0.0199570226773958,162
randomforest_smote,26,577,12290,231,0.0431177446102819,0.101167315175097,0.0604651162790698,43744,3,3,36,0.0199570226773958,162
randomforest_none,0,0,12867,257,NaN,0,NaN,43744,3,3,36,0.0199570226773958,162
c50_under,170,7050,5817,87,0.0235457063711911,0.66147859922179,0.0454727832018189,43744,3,3,36,0.0199570226773958,162
c50_over,12,375,12492,245,0.0310077519379845,0.0466926070038911,0.0372670807453416,43744,3,3,36,0.0199570226773958,162
c50_smote,92,3439,9428,165,0.0260549419427924,0.357976653696498,0.0485744456177402,43744,3,3,36,0.0199570226773958,162
c50_none,0,0,12867,257,NaN,0,NaN,43744,3,3,36,0.0199570226773958,162
adaboost_under,138,5422,4753,51,0.0248201438848921,0.73015873015873,0.0480083492781353,34544,2,3,48,0.0204087540528022,163
adaboost_over,0,1,10174,189,0,0,NaN,34544,2,3,48,0.0204087540528022,163
adaboost_smote,57,2212,7963,132,0.0251211987659762,0.301587301587302,0.0463791700569569,34544,2,3,48,0.0204087540528022,163
adaboost_none,0,4,10171,189,0,0,NaN,34544,2,3,48,0.0204087540528022,163
xgboost_under,132,4336,5839,57,0.0295434198746643,0.698412698412698,0.0566888554863646,34544,2,3,48,0.0204087540528022,163
xgboost_over,35,1123,9052,154,0.0302245250431779,0.185185185185185,0.0519673348181143,34544,2,3,48,0.0204087540528022,163
xgboost_smote,49,1894,8281,140,0.0252187339166238,0.259259259259259,0.0459662288930582,34544,2,3,48,0.0204087540528022,163
xgboost_none,0,1,10174,189,0,0,NaN,34544,2,3,48,0.0204087540528022,163
randomforest_under,131,3972,6203,58,0.0319278576651231,0.693121693121693,0.0610438024231128,34544,2,3,48,0.0204087540528022,163
